Cliente;Descrição;CNPJ;ISIN;Qtd.;Valor Nominal;Rendimiento;Valor Bruto;IRRF;IOF;Valor Líquido;% s/Seg;% s/PL
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24672792,34;;24672792,34;0,00;0,00;24672792,34;0,001412062;8,670400042
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24677284,53;;24677284,53;0,00;0,00;24677284,53;0,000136166;8,635545316
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24677284,53;;24677284,53;0,00;0,00;24677284,53;0,001412319;8,635545316
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24734712,85;;24734712,85;0,00;0,00;24734712,85;0,000136483;8,709619668
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24734712,85;;24734712,85;0,00;0,00;24734712,85;0,001415606;8,709619668
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24957792,15;;24957792,15;0,00;0,00;24957792,15;0,000137714;8,765444781
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;24957792,15;;24957792,15;0,00;0,00;24957792,15;0,001428373;8,765444781
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25061302,14;;25061302,14;0,00;0,00;25061302,14;0,000138285;8,807982044
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25061302,14;;25061302,14;0,00;0,00;25061302,14;0,001434297;8,807982044
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25075567,88;;25075567,88;0,00;0,00;25075567,88;0,000138364;8,813881478
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25075567,88;;25075567,88;0,00;0,00;25075567,88;0,001435113;8,813881478
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25302704,53;;25302704,53;0,00;0,00;25302704,53;0,000139617;8,872282265
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17498391,96;25302704,53;;25302704,53;0,00;0,00;25302704,53;0,001448113;8,872282265
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23013040,72;;23013040,72;0,00;0,00;23013040,72;0,000126983;8,102578439
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23013040,72;;23013040,72;0,00;0,00;23013040,72;0,001317072;8,102578439
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23101770,56;;23101770,56;0,00;0,00;23101770,56;0,000127473;8,137131515
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23101770,56;;23101770,56;0,00;0,00;23101770,56;0,00132215;8,137131515
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23123113,52;;23123113,52;0,00;0,00;23123113,52;0,000127591;8,141971857
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23123113,52;;23123113,52;0,00;0,00;23123113,52;0,001323371;8,141971857
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23239077,51;;23239077,51;0,00;0,00;23239077,51;0,000128231;8,179009023
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23239077,51;;23239077,51;0,00;0,00;23239077,51;0,001330008;8,179009023
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23242628,81;;23242628,81;0,00;0,00;23242628,81;0,00012825;8,178073597
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23242628,81;;23242628,81;0,00;0,00;23242628,81;0,001330211;8,178073597
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23404746,2;;23404746,2;0,00;0,00;23404746,2;0,000129145;8,244317794
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23404746,2;;23404746,2;0,00;0,00;23404746,2;0,00133949;8,244317794
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23476179,45;;23476179,45;0,00;0,00;23476179,45;0,000129539;8,183147397
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23476179,45;;23476179,45;0,00;0,00;23476179,45;0,001343578;8,183147397
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23544206,21;;23544206,21;0,00;0,00;23544206,21;0,000129914;8,262525571
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23544206,21;;23544206,21;0,00;0,00;23544206,21;0,001347471;8,262525571
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23620193,93;;23620193,93;0,00;0,00;23620193,93;0,000130333;8,310475518
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23620193,93;;23620193,93;0,00;0,00;23620193,93;0,00135182;8,310475518
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23643098,92;;23643098,92;0,00;0,00;23643098,92;0,00013046;8,31521482
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23643098,92;;23643098,92;0,00;0,00;23643098,92;0,001353131;8,31521482
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23750102,32;;23750102,32;0,00;0,00;23750102,32;0,00013105;8,359602011
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL GAMA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;17574614,83;23750102,32;;23750102,32;0,00;0,00;23750102,32;0,001359255;8,359602011
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;32787253,48;48205367,62;;48205367,62;0,00;0,00;48205367,62;0,000265992;8,340398541
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;32787253,48;48205367,62;;48205367,62;0,00;0,00;48205367,62;0,002758867;8,340398541
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;45273197,22;;45273197,22;0,00;0,00;45273197,22;0,000249812;7,606682309
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;45273197,22;;45273197,22;0,00;0,00;45273197,22;0,002591055;7,606682309
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46219986,59;;46219986,59;0,00;0,00;46219986,59;0,000255036;7,811815503
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46219986,59;;46219986,59;0,00;0,00;46219986,59;0,002645241;7,811815503
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46583270,31;;46583270,31;0,00;0,00;46583270,31;0,000257041;7,886559238
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46583270,31;;46583270,31;0,00;0,00;46583270,31;0,002666032;7,886559238
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46933853,79;;46933853,79;0,00;0,00;46933853,79;0,000258976;7,946218221
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;46933853,79;;46933853,79;0,00;0,00;46933853,79;0,002686097;7,946218221
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47290684,72;;47290684,72;0,00;0,00;47290684,72;0,000260944;8,029854409
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47290684,72;;47290684,72;0,00;0,00;47290684,72;0,002706519;8,029854409
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47339023,63;;47339023,63;0,00;0,00;47339023,63;0,000261211;8,005424068
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47339023,63;;47339023,63;0,00;0,00;47339023,63;0,002709285;8,005424068
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47448042,69;;47448042,69;0,00;0,00;47448042,69;0,000261813;8,050791922
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47448042,69;;47448042,69;0,00;0,00;47448042,69;0,002715524;8,050791922
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47659050,12;;47659050,12;0,00;0,00;47659050,12;0,000262977;8,082931455
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47659050,12;;47659050,12;0,00;0,00;47659050,12;0,002727601;8,082931455
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47917282,68;;47917282,68;0,00;0,00;47917282,68;0,000264402;8,099439042
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47917282,68;;47917282,68;0,00;0,00;47917282,68;0,00274238;8,099439042
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47940904,36;;47940904,36;0,00;0,00;47940904,36;0,000264532;8,128033145
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;47940904,36;;47940904,36;0,00;0,00;47940904,36;0,002743732;8,128033145
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48161062,72;;48161062,72;0,00;0,00;48161062,72;0,000265747;8,154818764
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48161062,72;;48161062,72;0,00;0,00;48161062,72;0,002756332;8,154818764
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48434426,41;;48434426,41;0,00;0,00;48434426,41;0,000267255;8,195021841
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48434426,41;;48434426,41;0,00;0,00;48434426,41;0,002771977;8,195021841
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48909951,6;;48909951,6;0,00;0,00;48909951,6;0,000269879;8,266353882
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33118373,1;48909951,6;;48909951,6;0,00;0,00;48909951,6;0,002799192;8,266353882
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;44660767,65;;44660767,65;0,00;0,00;44660767,65;0,000246433;7,505749815
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;44660767,65;;44660767,65;0,00;0,00;44660767,65;0,002556004;7,505749815
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;44917800,24;;44917800,24;0,00;0,00;44917800,24;0,000247851;7,503432427
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;44917800,24;;44917800,24;0,00;0,00;44917800,24;0,002570715;7,503432427
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45009381,94;;45009381,94;0,00;0,00;45009381,94;0,000248356;7,539942849
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45009381,94;;45009381,94;0,00;0,00;45009381,94;0,002575956;7,539942849
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45168653,06;;45168653,06;0,00;0,00;45168653,06;0,000249235;7,549764053
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45168653,06;;45168653,06;0,00;0,00;45168653,06;0,002585071;7,549764053
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45271089,86;;45271089,86;0,00;0,00;45271089,86;0,000249801;7,6007522
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45271089,86;;45271089,86;0,00;0,00;45271089,86;0,002590934;7,6007522
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45328245,95;;45328245,95;0,00;0,00;45328245,95;0,000250116;7,604620421
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45328245,95;;45328245,95;0,00;0,00;45328245,95;0,002594205;7,604620421
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45457163,37;;45457163,37;0,00;0,00;45457163,37;0,000250827;7,601600165
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45457163,37;;45457163,37;0,00;0,00;45457163,37;0,002601583;7,601600165
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45544855,76;;45544855,76;0,00;0,00;45544855,76;0,000251311;7,632242484
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45544855,76;;45544855,76;0,00;0,00;45544855,76;0,002606602;7,632242484
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45574058,94;;45574058,94;0,00;0,00;45574058,94;0,000251472;7,639103021
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45574058,94;;45574058,94;0,00;0,00;45574058,94;0,002608273;7,639103021
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45683888,98;;45683888,98;0,00;0,00;45683888,98;0,000252078;7,660712564
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;33137232,44;45683888,98;;45683888,98;0,00;0,00;45683888,98;0,002614559;7,660712564
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;47987813,54;;47987813,54;0,00;0,00;47987813,54;0,000264791;8,280929077
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;47987813,54;;47987813,54;0,00;0,00;47987813,54;0,002746416;8,280929077
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;48200846,3;;48200846,3;0,00;0,00;48200846,3;0,000265967;8,338922156
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;48200846,3;;48200846,3;0,00;0,00;48200846,3;0,002758608;8,338922156
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;48416448,33;;48416448,33;0,00;0,00;48416448,33;0,000267156;8,346543052
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;48416448,33;;48416448,33;0,00;0,00;48416448,33;0,002770948;8,346543052
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49467070,01;;49467070,01;0,00;0,00;49467070,01;0,000272953;8,523374952
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49467070,01;;49467070,01;0,00;0,00;49467070,01;0,002831076;8,523374952
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49553878,75;;49553878,75;0,00;0,00;49553878,75;0,000273432;8,527809623
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49553878,75;;49553878,75;0,00;0,00;49553878,75;0,002836045;8,527809623
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49570217,02;;49570217,02;0,00;0,00;49570217,02;0,000273523;8,528287947
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49570217,02;;49570217,02;0,00;0,00;49570217,02;0,00283698;8,528287947
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49590694,05;;49590694,05;0,00;0,00;49590694,05;0,000273636;8,534399194
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49590694,05;;49590694,05;0,00;0,00;49590694,05;0,002838152;8,534399194
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49724413,91;;49724413,91;0,00;0,00;49724413,91;0,000274373;8,556960835
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;49724413,91;;49724413,91;0,00;0,00;49724413,91;0,002845805;8,556960835
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;50604157,04;;50604157,04;0,00;0,00;50604157,04;0,000279228;8,562761232
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;50604157,04;;50604157,04;0,00;0,00;50604157,04;0,002896154;8,562761232
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;50688415,96;;50688415,96;0,00;0,00;50688415,96;0,000279693;8,684020746
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;50688415,96;;50688415,96;0,00;0,00;50688415,96;0,002900976;8,684020746
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51111762,02;;51111762,02;0,00;0,00;51111762,02;0,000282029;8,637380276
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51111762,02;;51111762,02;0,00;0,00;51111762,02;0,002925205;8,637380276
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51489648,68;;51489648,68;0,00;0,00;51489648,68;0,000284114;8,808919324
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51489648,68;;51489648,68;0,00;0,00;51489648,68;0,002946832;8,808919324
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51913074,27;;51913074,27;0,00;0,00;51913074,27;0,00028645;8,877081496
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51913074,27;;51913074,27;0,00;0,00;51913074,27;0,002971065;8,877081496
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51957664,29;;51957664,29;0,00;0,00;51957664,29;0,000286696;8,760428377
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51957664,29;;51957664,29;0,00;0,00;51957664,29;0,002973617;8,760428377
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51959402,39;;51959402,39;0,00;0,00;51959402,39;0,000286706;8,764351835
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;51959402,39;;51959402,39;0,00;0,00;51959402,39;0,002973716;8,764351835
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;52018968,39;;52018968,39;0,00;0,00;52018968,39;0,000287035;8,785997247
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;52018968,39;;52018968,39;0,00;0,00;52018968,39;0,002977125;8,785997247
IAJA - SANGEST INST ADVENTISTA DE JUBILAÇÃO ASSIST PL BETA;IAJA ACOES FIC FIA;33913659000198;BR05DUCTF001;34134067,41;52063866,98;;52063866,98;0,00;0,00;52063866,98;0,000287282;8,836393183
